Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language,Type
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-13 since:2023-09-12&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-12 09:23:26+00:00,False,BOOOOOOOOOOOOOOOOOOM!!! The spotlight has shifted from London to Japan as the anticipated launchpad for #XRP's exciting new phase. Japan gears up for the launch scheduled for September 2023! 💥🇯🇵 https://thecurrencyanalytics.com/altcoins/japan-emerges-as-xrps-new-launchpad-surprising-the-crypto-world-69146.php,1701526925775131089,https://x.com/RippleXrpie/status/1701526925775131089,54,400,1375,92895,21,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-14 since:2023-09-13&src=typed_query,CryptoGeek,https://x.com/CryptoGeekNews,CryptoGeekNews,True,2023-09-13 00:19:53+00:00,False,🚨BREAKING: RUMORS OF $XRP PRICE GLITCHING TO OVER $146.78 ON MULTIPLE EXCHANGES.,1701752522891764174,https://x.com/CryptoGeekNews/status/1701752522891764174,213,235,1329,195351,37,https://pbs.twimg.com/media/F53W3-kWUAAJP9B.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-14 since:2023-09-13&src=typed_query,Crypto Rover,https://x.com/cryptorover,cryptorover,True,2023-09-13 17:36:18+00:00,False,"💥BREAKING: FTX GETS APPROVAL TO DUMP $3.4 BILLION WORTH OF #CRYPTO! $SOL: $1,160,000,000 $BTC: $560,000,000 $ETH: $192,000,000 $APT: $137,000,000 $XRP: $119,000,000 $BIT: $49,000,000 $STG: $46,000,000",1702013347628204244,https://x.com/cryptorover/status/1702013347628204244,440,464,1748,344792,29,https://pbs.twimg.com/media/F57EHlxaQAA6fEO.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-14 since:2023-09-13&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-13 00:05:03+00:00,False,Raise your hand if you will hold #XRP until $100 and beyond! ✋️,1701748790720331970,https://x.com/RippleXrpie/status/1701748790720331970,228,182,2120,157496,3,https://pbs.twimg.com/media/F53TgbcXgAACP7v.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-14 since:2023-09-13&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-13 17:17:26+00:00,False,"BOOOOOOOOOOOOOOOOOM!!!! STARTING THIS MONTH, SBI Remit and SBI Ripple Asia are set to launch international remittance services using the cryptocurrency #XRP! 🚀📈 How can't you believe that XRP will hit $100? 😅 https://coingape.com/sbi-group-and-ripple-collaborate-to-expand-international-remittance-services-using-xrp/",1702008600833437853,https://x.com/RippleXrpie/status/1702008600833437853,80,350,1241,107900,16,https://pbs.twimg.com/media/F56_zW3XsAAmIgP.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-14 since:2023-09-13&src=typed_query,Watcher.Guru,https://x.com/WatcherGuru,WatcherGuru,True,2023-09-13 17:40:28+00:00,False,JUST IN: FTX receives court approval to liquidate $3.4 billion in crypto assets • Solana • Bitcoin • Ethereum • WBTC • WETH • USDT • XRP • STG • APT • BIT,1702014395344122237,https://x.com/WatcherGuru/status/1702014395344122237,1310,2535,9064,2139387,200,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-14 since:2023-09-13&src=typed_query,The Bearable Bull,https://x.com/thebearablebull,thebearablebull,True,2023-09-13 03:21:23+00:00,False,A Lot Of People Have Given Up B/c XRP Has Gone Down In Price After It Was DECLARED NOT A SECURITY I Understand Your Frustration But I Ask You All Not To Leave We Are At The Most Exciting Point Right Before Everything Gets Better Theres Nothing Holding Us Back Stay Strong🫡,1701798201488015643,https://x.com/thebearablebull/status/1701798201488015643,187,133,1109,79106,9,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-14 since:2023-09-13&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-13 14:39:33+00:00,False,"BOOOOOOOOOOOOOOOOOOM!!!! #XRP Could Soar 2,081,932% to $10,000, Citing Its Role in CBDC Settlement! XRP Is Designed For $10,000+ 🚀📈 https://thecryptobasic.com/2023/09/13/pundit-claims-xrp-could-soar-2081932-to-10000-citing-its-role-in-cbdc-settlement/",1701968865327013990,https://x.com/RippleXrpie/status/1701968865327013990,161,365,1512,119600,21,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-14 since:2023-09-13&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-13 11:18:07+00:00,False,BOOOOOOOOOOOOOOOOOOM!!! Ripple is confident U.S. banks will start wanting to use #XRP for cross-border transactions! 💥🔥 The SEC will lose against Ripple!! https://www.cnbc.com/2023/07/17/ripple-hopes-judge-ruling-in-sec-case-will-lead-to-us-banks-using-xrp.html,1701918174252314800,https://x.com/RippleXrpie/status/1701918174252314800,64,322,1295,77533,8,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-15 since:2023-09-14&src=typed_query,James K. Filan 🇺🇸🇮🇪,https://x.com/FilanLaw,FilanLaw,True,2023-09-14 16:39:40+00:00,False,"#XRPCommunity #SECGov v. #Ripple #XRP In the @LBRYcom appeal, @JohnEDeaton1 has filed his Notice of Appearance on behalf of Amicus Curiae Naomi Brockwell.",1702361481344409791,https://x.com/FilanLaw/status/1702361481344409791,45,289,1377,202202,10,https://pbs.twimg.com/media/F6AAvpfW0AAksHG.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-15 since:2023-09-14&src=typed_query,Jeremy Hogan,https://x.com/attorneyjeremy1,attorneyjeremy1,True,2023-09-14 12:40:00+00:00,False,"Since a Federal Judge is authorizing the sale of FTX digital assets (including Solana and XRP) back into the secondary market, those sales must be legal and exempt from SEC registration requirements. Last I heard, the DEA doesn't sell cocaine it confiscates back to the cartels.",1702301169941450953,https://x.com/attorneyjeremy1/status/1702301169941450953,176,604,2138,293433,32,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-15 since:2023-09-14&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-14 21:54:28+00:00,False,BOOOOOOOOOOOOOOOOOM!!! Japan prefers #XRP over Bitcoin and Ethereum. 👀 Reminder: Japan will start to use XRP this month for cross-border transactions! 🚀📈 https://timestabloid.com/research-says-xrp-is-preferred-to-bitcoin-and-ethereum-in-japan-heres-why/,1702440705208078594,https://x.com/RippleXrpie/status/1702440705208078594,56,396,1544,99796,15,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-16 since:2023-09-15&src=typed_query,CryptoGeek,https://x.com/CryptoGeekNews,CryptoGeekNews,True,2023-09-15 16:54:07+00:00,False,🚨BREAKING: LEAKED REPORT REVEALS BLACKROCK SHIFTING FOCUS TOWARDS $XRP WEEKS AFTER #RIPPLE JOIN BLACKROCK AT THE TRADE ASSOCIATION ISDA,1702727506065842599,https://x.com/CryptoGeekNews/status/1702727506065842599,89,387,1426,123573,12,https://pbs.twimg.com/media/F6FNoEnWMAA4e2e.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-16 since:2023-09-15&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-15 18:59:40+00:00,False,BOOOOOOOOOOOOOOOOOM!!! New #XRP Settlement Video💥🔥 http://ripple.com,1702759104173719902,https://x.com/RippleXrpie/status/1702759104173719902,64,671,1847,145794,134,https://pbs.twimg.com/ext_tw_video_thumb/1702759050092392448/pu/img/kOhlZNJgjHNrSX8_.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-16 since:2023-09-15&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-15 10:35:06+00:00,False,Hit ♡ if you are still holding #XRP! 👊,1702632124937867773,https://x.com/RippleXrpie/status/1702632124937867773,60,95,1340,50528,1,https://pbs.twimg.com/media/F6D25PFWEAEbJnO.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-16 since:2023-09-15&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-15 17:27:00+00:00,False,"""The #XRP train has already left the station."" - Rosie Rios Raise your hand if you are in the train! ✋️",1702735782421647665,https://x.com/RippleXrpie/status/1702735782421647665,158,199,1423,87356,6,https://pbs.twimg.com/media/F6FVK4JX0AAL4aQ.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-16 since:2023-09-15&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-15 22:50:22+00:00,False,Sooner or later @Ripple will announce the first US Bank using #XRP to settle money from A to B. 💥 XRP IS NOT A SECURITY 💥,1702817161809465757,https://x.com/RippleXrpie/status/1702817161809465757,47,271,1216,92766,7,https://pbs.twimg.com/media/F6GfL0qXcAAQ0Oy.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-16 since:2023-09-15&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-15 11:16:24+00:00,False,BOOOOOOOOOOOOOOOOM!!!! BlackRock rumored to shift crypto focus from #Bitcoin to #XRP! 💥 Ripple has already joined industry giants BlackRock and JPMorgan at the trade association ISDA. 🔥 https://m.investing.com/news/cryptocurrency-news/blackrock-rumored-to-shift-crypto-focus-from-bitcoin-to-xrp-93CH-3175125,1702642516284059832,https://x.com/RippleXrpie/status/1702642516284059832,102,465,1386,117441,32,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-17 since:2023-09-16&src=typed_query,ISO 20022.... LET'S DO IT,https://x.com/Rohitku24694375,Rohitku24694375,False,2023-09-16 16:45:15+00:00,False,💥JP MORGAN XRP FUND + REGISTRY STATUS: ACTIVE/PENDING 🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯💥,1703087665086947488,https://x.com/Rohitku24694375/status/1703087665086947488,94,290,1038,258511,55,https://pbs.twimg.com/media/F6KVM6xbEAAANju.jpg;https://pbs.twimg.com/media/F6KVNLqbAAADRS_.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-17 since:2023-09-16&src=typed_query,CryptoGeek,https://x.com/CryptoGeekNews,CryptoGeekNews,True,2023-09-16 12:23:25+00:00,False,🚨BREAKING: #RIPPLE EXPECTED TO ANNOUNCE IPO IN THE UNITED STATES OF AMERICA ON SEPT. 29TH $XRP,1703021772939903245,https://x.com/CryptoGeekNews/status/1703021772939903245,71,231,1208,90925,11,https://pbs.twimg.com/media/F6JY3AqXAAAuuus.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-17 since:2023-09-16&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-16 21:34:05+00:00,False,BOOOOOOOOOOOOOOOOOM!!! #XRP IS THE NEXT BITCOIN! 🚀📈 @bgarlinghouse,1703160351146004512,https://x.com/RippleXrpie/status/1703160351146004512,85,429,1607,109632,39,https://pbs.twimg.com/ext_tw_video_thumb/1703160273501089792/pu/img/6IyIvO9zpZTX1q5x.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-17 since:2023-09-16&src=typed_query,WF,https://x.com/WhaleFUD,WhaleFUD,True,2023-09-16 12:10:57+00:00,False,JUST IN: BlackRock rumored to focus more on XRP instead of Bitcoin,1703018634291949825,https://x.com/WhaleFUD/status/1703018634291949825,508,468,2341,533990,38,https://pbs.twimg.com/media/F6JWa8vWIAAJN9i.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-17 since:2023-09-16&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-16 10:35:56+00:00,False,"The #XRP price is already set for the Central Banks! $10,000+ Even the CEO of Ripple Brad Garlinghouse said: ""XRP is the next Bitcoin if we solve a multi trillion dollar problem."" And it seems like Ripple is solving the problem. It will start in Japan 🇯🇵",1702994721398824989,https://x.com/RippleXrpie/status/1702994721398824989,80,323,1318,110301,57,https://pbs.twimg.com/ext_tw_video_thumb/1702994679770292224/pu/img/b0vwNBZVlHeEAoaE.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-17 since:2023-09-16&src=typed_query,World of Statistics,https://x.com/stats_feed,stats_feed,True,2023-09-16 09:45:16+00:00,False,Cryptocurrencies by market cap: 1. Bitcoin: $516 billion 2. Ethereum: $196 b 3. Tether: $83 b 4. Binance Coin: $33 b 5. XRP: $26 b 6. USD Coin: $26 b 7. Cardano: $8.8 b 8. Dogecoin: $8.79 b 9. Solana: $7.88 b 10. TRON: $7.47 b 11. Ton: $7.33 b 13. Polkadot: $5.13 b 15. Litecoin: $4.82 b 16. Shiba Inu: $4.4 b 17. Wrapped Bitcoin: $4.33 b 18. Bitcoin Cash: $4.21 b,1702981971809312777,https://x.com/stats_feed/status/1702981971809312777,378,461,4611,1713600,239,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-18 since:2023-09-17&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-17 12:53:29+00:00,False,XRP will pump the hardest because of utility! 💥🚀 Raise your hand if you believe in $100 per #XRP! ✋️,1703391726625296497,https://x.com/RippleXrpie/status/1703391726625296497,242,240,1977,138359,4,https://pbs.twimg.com/media/F6Opv27XYAAnX6g.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-18 since:2023-09-17&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-17 19:39:41+00:00,False,BOOOOOOOOOOOOOOOOOM!!! SBI Holdings has revealed plans to introduce a groundbreaking service that allows customers to lend #XRP cryptocurrency in exchange for interest! 🚀📈 https://www.thecryptoalert.com/post/japan-s-sbi-adds-cryptocurrency-lending-service-to-xrp,1703493947253801056,https://x.com/RippleXrpie/status/1703493947253801056,60,378,1337,116976,30,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-18 since:2023-09-17&src=typed_query,Altcoin Daily,https://x.com/AltcoinDaily,AltcoinDaily,True,2023-09-17 02:14:49+00:00,False,Top 10 Crypto assets by market cap: 1. Bitcoin: $516 billion 2. Ethereum: $196 b 3. Tether: $83 b 4. Binance Coin: $33 b 5. XRP: $26 b 6. USD Coin: $26 b 7. Cardano: $8.8 b 8. Dogecoin: $8.79 b 9. Solana: $7.88 b 10. TRON: $7.47 b,1703231000845664334,https://x.com/AltcoinDaily/status/1703231000845664334,229,194,993,195407,15,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-19 since:2023-09-18&src=typed_query,CryptoGeek,https://x.com/CryptoGeekNews,CryptoGeekNews,True,2023-09-18 03:45:00+00:00,False,"🚨BREAKING: SBI CEO STATES ""EVERY BANK IN JAPAN WILL SWITCH TO USING $XRP BY 2025""",1703616081829486933,https://x.com/CryptoGeekNews/status/1703616081829486933,32,304,1261,70040,21,https://pbs.twimg.com/media/F6RyL4VW0AAvBOx.png,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-19 since:2023-09-18&src=typed_query,XRP🖤✨,https://x.com/1000yous1oFMe,1000yous1oFMe,True,2023-09-18 00:28:00+00:00,False,@DaddyEllee Tory ain’t get a fair trial cause the judge been watching these videos 😭,1703566507656003689,https://x.com/1000yous1oFMe/status/1703566507656003689,11,81,901,120475,11,,True,DaddyEllee,https://x.com/DaddyEllee,Big Ellie,DaddyEllee,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-19 since:2023-09-18&src=typed_query,Wendy O,https://x.com/CryptoWendyO,CryptoWendyO,True,2023-09-18 20:44:52+00:00,False,"""New York crypto regulator removes $DOGE and $XRP from token ‘greenlist’ in latest update"" if you people do not see what is going on with this current administration and their predatory actions of injustice I do not know what to tell you https://fortune.com/crypto/2023/09/18/new-york-department-financial-services-dogecoin-ripple-greenlist/",1703872742595187088,https://x.com/CryptoWendyO/status/1703872742595187088,189,238,1202,312809,30,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-19 since:2023-09-18&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-18 02:05:06+00:00,False,"Congratulations if you see this post. You are in the 1% Club, 99% of all people still don't know anything about crypto. Don't complain about prices, complain about your missed opportunities. HODL #XRP! 🚀📈",1703590943922721156,https://x.com/RippleXrpie/status/1703590943922721156,70,213,1253,68127,5,https://pbs.twimg.com/media/F6Re706WwAEdkQD.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-19 since:2023-09-18&src=typed_query,Captain mallard 🦆🟣,https://x.com/Brett_Crypto_X,Brett_Crypto_X,True,2023-09-18 13:31:06+00:00,False,"When #XRP reaches a value of $1000, there will be more people waiting to invest than when it was at $0.50.",1703763581236363586,https://x.com/Brett_Crypto_X/status/1703763581236363586,127,234,1234,106371,21,https://pbs.twimg.com/media/F6T78iYXYAAynRt.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-20 since:2023-09-19&src=typed_query,XRPcryptowolf,https://x.com/XRPcryptowolf,XRPcryptowolf,True,2023-09-19 18:47:47+00:00,False,Is #Ripple hinting that they’ll win the XRP case at the Supreme Court? 👀,1704205665604862066,https://x.com/XRPcryptowolf/status/1704205665604862066,32,136,1117,60202,0,https://pbs.twimg.com/media/F6aOBQLWoAAczwi.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-20 since:2023-09-19&src=typed_query,Mr. Huber🔥🦅🔥,https://x.com/Leerzeit,Leerzeit,True,2023-09-19 07:11:37+00:00,False,"Now guess for who the responsible person for ""delisting xrp for New York financial Services"" worked for. Ahh yes you guessed it. Sullivan and Cromwell.",1704030468478304329,https://x.com/Leerzeit/status/1704030468478304329,74,409,1130,159482,15,https://pbs.twimg.com/media/F6XurjuXMAAySfD.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-20 since:2023-09-19&src=typed_query,Blockchain Backer,https://x.com/BCBacker,BCBacker,True,2023-09-19 18:36:40+00:00,False,"We looked for this pullback with the altcoins vs XRP and the 200-week moving average. Altcoins measured in XRP, rather than USD, broke 200-week moving average. Back test reached... Time for XRP to prove it. OTHERS/XRPUSD",1704202864376049818,https://x.com/BCBacker/status/1704202864376049818,61,143,1350,230479,6,https://pbs.twimg.com/media/F6aK-s4XMAApTeY.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-20 since:2023-09-19&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-19 17:41:50+00:00,False,"BOOOOOOOOOOOOOOOOM!!! Ripple’s “ODL” Rebrands To ‘Ripple Payments” For A More User-Friendly Experience. I smell a cooperation with SWIFT. That means over 13,000 Banks can and will use the new payment solution ""Ripple Payments"" (#XRP)! 🚀📈 https://zycrypto.com/ripples-odl-rebrands-to-ripple-payments-for-a-more-user-friendly-experience/",1704189067254968813,https://x.com/RippleXrpie/status/1704189067254968813,51,345,1151,82874,13,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-20 since:2023-09-19&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-19 15:09:45+00:00,False,🚨BREAKING: #XRP lawyer John Deaton says he will make a big announcement on Friday if everything works out! 👀🔥,1704150795543777556,https://x.com/RippleXrpie/status/1704150795543777556,48,173,1037,97921,14,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-20 since:2023-09-19&src=typed_query,MASON VERSLUIS,https://x.com/MasonVersluis,MasonVersluis,True,2023-09-19 21:51:32+00:00,False,CEO of Ripple just took this photo in front of the SEC building 😂 I love this shit. $XRP,1704251904556212563,https://x.com/MasonVersluis/status/1704251904556212563,55,181,1686,72881,8,https://pbs.twimg.com/media/F6a4AOQbkAAbtFM.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-21 since:2023-09-20&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-20 22:02:58+00:00,False,"3, 2, 1 GOT IT! #XRP",1704617170703909317,https://x.com/RippleXrpie/status/1704617170703909317,122,972,2574,275704,111,https://pbs.twimg.com/ext_tw_video_thumb/1704617097068695552/pu/img/-lhjiaXBwO3T1NZL.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-21 since:2023-09-20&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-20 00:22:34+00:00,False,Who will hold #XRP until $100 and beyond? ✋️,1704289913372348562,https://x.com/RippleXrpie/status/1704289913372348562,151,173,1512,95458,2,https://pbs.twimg.com/media/F6bapPHWsAAdwwA.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-21 since:2023-09-20&src=typed_query,XRPP,https://x.com/XRP_Productions,XRP_Productions,True,2023-09-20 16:32:02+00:00,False,"Ripple's @bgarlinghouse comes out swinging at the SEC at #Mainnet2023: ""You have to stand up to a bully… They pull a knife, you pull a gun. He sends one of yours to the hospital, you send one of his to the morgue. That's the Ripple way! And that's how you get Gensler."" WOW! 😵",1704533889371299974,https://x.com/XRP_Productions/status/1704533889371299974,97,187,1120,70557,9,https://pbs.twimg.com/media/F6e30akXIAAoIfU.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-21 since:2023-09-20&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-20 17:34:38+00:00,False,"🚨Rumors: @Ripple won against the SEC again ""🤷‍♂️"" #XRP",1704549641566499301,https://x.com/RippleXrpie/status/1704549641566499301,63,284,1353,77989,9,https://pbs.twimg.com/media/F6fG3ZtXwAA2HAR.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-21 since:2023-09-20&src=typed_query,Digital Perspectives,https://x.com/DigPerspectives,DigPerspectives,True,2023-09-20 19:50:56+00:00,False,🔥🔥🔥🔥 Interoperability! #XLM #XDC #XRP,1704583943935103094,https://x.com/DigPerspectives/status/1704583943935103094,29,243,1435,83292,14,,False,,,,,tl,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-22 since:2023-09-21&src=typed_query,CryptoGeek,https://x.com/CryptoGeekNews,CryptoGeekNews,True,2023-09-21 03:55:39+00:00,False,"🚨BREAKING: JAPAN CENTRAL BANK REVEALS PUBLIC ANNOUNCEMENT CONFIRMING ""EVERY BANK IN JAPAN WILL USE $XRP """,1704705925808881846,https://x.com/CryptoGeekNews/status/1704705925808881846,91,339,1663,191235,25,https://pbs.twimg.com/media/F6hVAQtW8AALpar.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-22 since:2023-09-21&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-21 00:44:02+00:00,False,BOOOOOOOOOOOOOOOOOM!!! #XRP Becomes the Top Traded Altcoin on US Crypto Exchanges! 💥🔥,1704657705418273197,https://x.com/RippleXrpie/status/1704657705418273197,47,238,1126,64166,5,https://pbs.twimg.com/media/F6gpJjhXcAAO1ar.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-22 since:2023-09-21&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-21 09:29:56+00:00,False,"BOOOOOOOOOOOOOOOOOM!!!! #XRP IS ON FIRE! Cross-border transactions are skyrocketing with an astonishing 1,800% surge and Billion-Dollar payment giants are turning to XRP over USD. XRP is unstoppable! 🚀📈 https://www.crypto-news-flash.com/ripples-odl-witnesses-astonishing-1800-surge-in-cross-border-transaction-volume-as-billion-dollar-payment-firms-embrace-xrp-over-usd/",1704790053493363003,https://x.com/RippleXrpie/status/1704790053493363003,120,506,1865,134478,27,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-23 since:2023-09-22&src=typed_query,nietzbux,https://x.com/nietzbux,nietzbux,True,2023-09-22 16:08:37+00:00,False,"Years ago, I remember both BTC maxis and Link Marines calling XRP a ""banker's shitcoin"". Today, BTC loves Blackrock, and Link is bootlicking every banker in sight at Sibos while bragging about following ""what banks want"" instead of what innovation demands. I have no issue with BTC nor Link, both good coins, but let's get real - it was never what Ripple was doing nor what XRP could become that they had a problem with. It was always fear that Ripple and XRP would succeed. Regardless of the current narratives from the same people who have delegitimized themselves for complaining about banks and XRP for years, only to go and try to do the same thing, XRP will succeed.",1705252770427601048,https://x.com/nietzbux/status/1705252770427601048,77,191,912,205434,35,,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-23 since:2023-09-22&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-22 14:55:16+00:00,False,"If the rumors are true that BlackRock is buying #XRP, then BlackRock alone will catapulat XRP over $100!",1705234313074118671,https://x.com/RippleXrpie/status/1705234313074118671,168,310,1463,143223,14,https://pbs.twimg.com/media/F6o1kezWQAA9mnS.jpg,False,,,,,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-24 since:2023-09-23&src=typed_query,XRP🖤✨,https://x.com/1000yous1oFMe,1000yous1oFMe,True,2023-09-23 17:00:15+00:00,False,@doitmuvaaa Tell ‘em 4 cause I want 2 😭,1705628151936585898,https://x.com/1000yous1oFMe/status/1705628151936585898,4,47,5116,150511,6,,True,lizloveforeve,https://x.com/lizloveforeve,,lizloveforeve,en,Top
XRP min_faves:497,https://x.com/search?q=XRP min_faves:497 until:2023-09-24 since:2023-09-23&src=typed_query,JackTheRippler ©️,https://x.com/RippleXrpie,RippleXrpie,True,2023-09-23 00:21:45+00:00,False,"BOOOOOOOOOOOOOOOOOM!!!! #XRP glichted to $7,308! Is this the real price of XRP during the CBDCs test? 🔥",1705376874728472996,https://x.com/RippleXrpie/status/1705376874728472996,247,448,2013,283908,49,https://pbs.twimg.com/media/F6q3OtGakAAoN7O.jpg,False,,,,,en,Top
